userinputid	inputvalue	assessmentvalue	repetitions	inputtimestamp	presentationtimestamp	startplaytimestamp	stopplaytimestamp	comment	status	itemid	url	label	options	expected	userid	initials	email	sex	accent	accentcity	firstlanguage	spokendialect	hearing	profession	education	parentslanguage	sessionid	participantage	environment	equipment	device	browser	startdate	enddate	residence	campaign	sectionid	position	ordering	active	scriptid	experiment	projectname	adminid	musicalinstrument	handedness	speechrate	ipaddress	foreignlanguages	fatherscity	motherscity	birthcity	proficiency	frequency	birthyear	birthmonth	hostname	username
2294932	զզվանք		3	1588785297749	1588785256435	1588785270912	1588785297035	null	done	2287542	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_tapik_s.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	129	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294934	զայրույթ		2	1588785310304	1588785297846	1588785300973	1588785305235	null	done	2287567	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_W_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	63	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294941	ուրախություն		3	1588785334690	1588785310551	1588785311860	1588785332305	null	done	2287549	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_nemmok_W_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	81	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294943	ուրախություն		2	1588785342072	1588785334952	1588785336144	1588785339084	null	done	2287473	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_F_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	136	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294946	չեզոք		2	1588785349491	1588785342323	1588785343119	1588785348084	null	done	2287481	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_F_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	131	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294952	տխրություն		2	1588785371443	1588785349791	1588785365857	1588785370197	null	done	2287484	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_T_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	11	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294953	ուրախություն		3	1588785398811	1588785371700	1588785373069	1588785396212	null	done	2287582	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_F_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	62	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294954	վախ		2	1588785407497	1588785399079	1588785402488	1588785406332	null	done	2287454	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_A_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	112	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294955	վախ		2	1588785416660	1588785407760	1588785409488	1588785414371	null	done	2287535	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_A.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	190	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294956	տխրություն		2	1588785424035	1588785416925	1588785418091	1588785421852	null	done	2287479	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_E_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	76	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294959	ծափահարություն		1	1588785427447	1588785424128	1588785425042	1588785425042	null	done	2287589	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/applause.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	158	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294960	չեզոք		2	1588785434916	1588785427706	1588785429747	1588785433552	null	done	2287452	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_A_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	67	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294962	չեզոք		2	1588785440531	1588785435023	1588785435793	1588785437892	null	done	2287499	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_s.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	168	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294964	զզվանք		1	1588785446771	1588785440816	1588785441491	1588785442972	null	done	2287449	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_nemmok_T_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	81	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294967	տխրություն		3	1588785464967	1588785447066	1588785447855	1588785463532	null	done	2287528	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_T.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	174	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294969	զայրույթ		2	1588785471388	1588785465224	1588785465876	1588785470811	null	done	2287514	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_E.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	43	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294970	զզվանք		2	1588785483663	1588785471492	1588785472301	1588785481232	null	done	2287580	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_sawet_A_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	85	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294975	ուրախություն		2	1588785508917	1588785483912	1588785484687	1588785506241	null	done	2287536	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_misuk_F.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	143	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294977	չեզոք		2	1588785515434	1588785509183	1588785509766	1588785512763	null	done	2287461	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_T_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	69	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294979	տխրություն		1	1588785518968	1588785515722	1588785516349	1588785517722	null	done	2287500	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_sawet_T.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	6	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294985	զայրույթ		3	1588785535056	1588785519077	1588785519876	1588785530741	null	done	2287460	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_W_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	189	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294987	տխրություն		2	1588785539971	1588785535313	1588785535977	1588785539542	null	done	2287513	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_T.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	69	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294989	զզվանք		1	1588785543079	1588785540060	1588785540750	1588785541722	null	done	2287450	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_tapik_E_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	172	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294991	զզվանք		1	1588785546580	1588785543168	1588785543795	1588785545362	null	done	2287583	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_E_pitch.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	102	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2294994	չեզոք		1	1588785552268	1588785546834	1588785547455	1588785548121	null	done	2287457	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_tapik_T_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	179	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295003	չեզոք		2	1588785624239	1588785552377	1588785609344	1588785618785	null	done	2287470	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/M_nemmok_F_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	58	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295004	չեզոք		3	1588785631093	1588785624527	1588785625114	1588785630005	null	done	2287490	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_s_tempo.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	121	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
2295005	զայրույթ		1	1588785635270	1588785631371	1588785631975	1588785632804	null	done	2287524	https://www.phonetik.uni-muenchen.de/forschung/Bas/Experimente/2278116/F_misuk_W.wav	null	{"type" : "BUTTONS", "label" : "Ի՞նչ է զգում անձը բառն ասելիս։ Ընտրե՛ք նշված տարբերակներից մեկը։", "values" : ["զզվանք", "ուրախություն", "տխրություն", "չեզոք", "զայրույթ", "վախ", "ծափահարություն"]}	null	2294898	null	NA	F	undefined	undefined	հայերեն	undefined	normal	undefined	undefined	null	2294899	22	home	speakers	notebook	webkit: true; version: 537.36; safari: true; ; Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36	06.05.2020	06.05.2020	Հայաստան		2287310	53	random	true	WOEMOAM0	Wortwörtlich Emotion (AM)	Studentenprojekt	2278114	null	1	null	null	անգլերեն ռուսերեն	null	null	null	null	null	0	0	null	null
